2764,2764
2764,2275
2275,2333
2333,2334
2334,2347
2347,2348
2348,2349
2349,2350
2350,2351
2351,2352
2352,2344
2344,2353
2353,2364
2364,2365
2365,2764
2764,2366
2366,2367
2367,2354
2354,2355
2355,2356
2356,2357
2357,2358
2358,2359
2359,2764
2764,230
230,2764
2764,2499
2499,232
232,2764
2764,2360
2360,2361
2361,667
667,2764
2764,2362
2362,2363
2363,2368
2368,2369
2369,2370
2370,2371
2371,2764
2764,2368
2368,2369
2369,2434
2434,2435
2435,2764
