2425,1266
1266,1728
1728,1729
1729,1728
1728,2426
2426,2427
2427,2428
2428,2429
2429,2003
2003,2004
2004,1694
1694,1695
1695,2005
2005,2425
2425,1261
1261,1262
1262,2178
2178,1968
1968,1261
1261,1262
1262,2425
2425,1266
1266,1459
1459,1460
1460,2003
2003,2004
2004,1266
1266,1459
1459,1460
1460,2003
2003,2004
2004,1694
1694,1695
1695,2005
2005,2425
2425,1261
1261,1262
1262,2425
2425,1266
1266,1459
1459,1460
1460,2003
2003,2004
2004,1694
1694,1695
1695,2005
2005,2645
2645,2615
2615,2617
2617,2618
2618,2617
2617,2783
2783,2618
2618,1266
1266,1459
1459,1460
1460,1461
1461,1462
1462,1463
1463,1464
1464,1812
1812,1813
1813,2784
2784,2785
2785,2786
2786,2787
2787,1281
1281,1282
1282,2788
2788,2789
2789,1467
1467,1468
1468,1465
1465,1466
1466,1463
1463,1464
1464,1461
1461,1462
1462,1459
1459,1460
1460,2618
2618,2003
2003,2004
2004,1692
1692,1693
1693,1694
1694,1695
1695,2005
2005,2618
