1966,1966
1966,2275
2275,2333
2333,2334
2334,2565
2565,2566
2566,2567
2567,2568
2568,2432
2432,2433
2433,2331
2331,2332
2332,2464
2464,2465
2465,1694
1694,1695
1695,2005
2005,1966
