2298,2192
2192,2178
2178,1260
1260,1261
1261,1262
1262,2038
2038,2275
2275,2333
2333,2334
2334,2347
2347,2348
2348,2349
2349,2350
2350,2351
2351,2352
2352,2344
2344,2353
2353,2354
2354,2355
2355,2356
2356,2357
2357,2358
2358,2359
2359,2360
2360,2361
2361,2362
2362,2363
2363,2364
2364,2365
2365,2366
2366,2367
2367,2368
2368,2369
2369,2370
2370,2371
2371,2372
2372,2373
2373,2372
2372,2038
2038,2374
2374,2375
2375,2376
2376,2377
2377,2378
2378,2379
2379,2380
2380,2381
2381,2378
2378,2379
2379,1281
1281,1282
1282,1297
1297,1298
1298,1838
1838,1839
1839,2382
2382,2383
2383,2376
2376,2377
2377,2038
2038,2384
2384,2385
2385,2038
2038,2386
2386,2387
2387,2388
2388,2389
2389,2386
2386,2387
2387,2388
2388,2389
2389,2038
2038,2386
2386,2387
2387,2388
2388,2389
2389,2038
2038,2393
2393,2394
2394,2038
2038,2395
2395,2396
2396,2397
2397,2398
2398,2399
2399,2400
2400,2388
2388,2389
2389,2397
2397,2398
2398,2399
2399,2400
2400,2395
2395,2396
2396,2386
2386,2387
2387,2393
2393,2394
2394,2386
2386,2387
2387,2384
2384,2385
2385,2388
2388,2389
2389,2386
2386,2387
2387,2384
2384,2385
2385,2386
2386,2387
2387,2388
2388,2389
2389,2393
2393,2394
2394,2038
2038,2388
2388,2389
2389,2386
2386,2387
2387,2399
2399,2400
2400,2393
2393,2394
2394,2399
2399,2400
2400,2388
2388,2389
2389,2393
2393,2394
2394,2038
2038,2399
2399,2400
2400,2038
2038,2404
2404,2405
