2442,2764
2764,1266
1266,1267
1267,1268
1268,2192
2192,1261
1261,2178
2178,1968
1968,2182
2182,2184
2184,2186
2186,2184
2184,2186
2186,1261
1261,2442
2442,1261
1261,1262
1262,2443
2443,1266
1266,1744
1744,1745
1745,1769
1769,1770
1770,2071
2071,2073
2073,3251
3251,3252
3252,3253
3253,3254
3254,3251
3251,3252
3252,2076
2076,2077
2077,1728
1728,1729
1729,1262
1262,2443
2443,3220
3220,3494
3494,3107
3107,3109
3109,1261
1261,1262
1262,2443
2443,3220
3220,1968
1968,2182
2182,2184
