custom_var_v1,idaction_url,idvisit
1623,1695,259
1623,2005,259
1623,2425,361
1623,2645,361
1623,2615,361
1623,2617,361
1623,2618,361
1623,2617,361
1623,2783,361
1623,2618,361
1623,1266,361
1623,1459,361
1623,1460,361
1623,1461,361
1623,1462,361
1623,1463,361
1623,1464,361
1623,1812,361
1623,1813,361
1623,2784,361
1623,2785,361
1623,2786,361
1623,2787,361
1623,1281,361
1623,1282,361
1623,2788,361
1623,2789,361
1623,1467,361
1623,1468,361
1623,1465,361
1623,1465,361
1623,1466,361
1623,1463,361
1623,1464,361
1623,1461,361
1623,1462,361
1623,1459,361
1623,1460,361
1623,2618,361
1623,2003,361
1623,2004,361
1623,1692,361
1623,1693,361
1623,1694,361
1623,1695,361
1623,2005,361
1623,2618,361
1623,2618,361
1623,2618,361
1623,2618,361
1624,2763,334
1624,2423,392
1624,1262,392
1624,2461,392
1624,2275,392
1624,2368,392
1624,2369,392
1624,2370,392
1624,2371,392
1624,2368,392
1624,2369,392
1624,2434,392
1624,2435,392
1624,2461,392
1624,2386,392
1624,2387,392
1624,2557,392
1624,2558,392
1624,2372,392
1624,2373,392
1624,2370,392
1624,2371,392
1624,2551,392
1624,2552,392
1624,1826,392
1624,1827,392
1624,2903,392
1624,2904,392
1624,2559,392
1624,2560,392
1624,2374,392
1624,2375,392
1624,2555,392
1624,2556,392
1624,1281,392
1624,1282,392
1624,1297,392
1624,1298,392
1624,1838,392
1624,1839,392
1624,2380,392
1624,2381,392
1624,2461,392
1624,2461,392
1624,2461,392
1624,2378,392
1624,2379,392
1624,2382,392
1624,2383,392
1624,2376,392
1624,2377,392
1624,2557,392
1624,2558,392
1624,2531,392
1624,2532,392
1624,2561,392
1624,2533,392
1624,1301,392
1624,1302,392
1624,1303,392
1624,1304,392
1624,2461,392
1624,1316,392
1624,1317,392
1624,2562,392
1624,2563,392
1624,2534,392
1624,2535,392
1624,2461,392
1624,2536,392
1624,2537,392
1624,2461,490
1624,2275,490
1624,2540,490
1624,2541,490
1624,2544,490
1624,2545,490
1624,2538,490
1624,2539,490
1624,2540,490
1624,2541,490
1624,2670,490
1624,2671,490
1624,2672,490
1624,2673,490
1624,2544,490
1624,2545,490
1624,2461,490
1624,2564,490
1624,2550,490
1624,1661,490
1624,1662,490
1624,1665,490
1624,1666,490
1624,1663,490
1624,1664,490
1624,2514,490
1624,2515,490
1624,2569,490
1624,2570,490
1624,2571,490
1624,2572,490
1624,2573,490
1624,2574,490
1624,2575,490
1624,2576,490
1624,2577,490
1624,2578,490
1624,2461,490
1624,2699,490
1624,2700,490
1624,1320,490
1624,1321,490
1624,1322,490
1624,1323,490
1624,1324,490
1624,1325,490
1624,1326,490
1624,1327,490
1624,1328,490
1624,1329,490
1624,1330,490
1624,1331,490
1624,1332,490
1624,1333,490
1624,1334,490
1624,1335,490
1624,2583,490
1624,2584,490
1624,1659,490
1624,1660,490
1624,2585,490
1624,2586,490
1624,2587,490
1624,2588,490
1624,2712,490
1624,2713,490
1624,1338,490
1624,1339,490
1624,1340,490
1624,1341,490
1624,1342,490
1624,1343,490
1624,1344,490
1624,1345,490
1624,2593,490
1624,2594,490
1624,1655,490
1624,1656,490
1624,1653,490
1624,1654,490
1624,1651,490
1624,1652,490
1624,2710,490
1624,2711,490
1624,2597,490
1624,2597,490
1624,2598,490
1624,2518,490
1624,2519,490
1624,2461,490
1624,2599,490
1624,2600,490
1624,2714,490
1624,2715,490
1624,1842,490
1624,1843,490
1624,1844,490
1624,1845,490
1624,1846,490
1624,1847,490
1624,1848,490
1624,1849,490
1624,1850,490
1624,1851,490
1624,1852,490
1624,1853,490
1624,2716,490
1624,2717,490
1624,1639,490
1624,1640,490
1624,2718,490
1624,2719,490
1624,2775,490
1624,2776,490
1624,2676,490
1624,2677,490
1624,2461,490
1624,2777,490
1624,2778,490
1624,2693,490
1624,2694,490
1624,2779,490
1624,2780,490
1624,1856,490
1624,1857,490
1624,2781,490
1624,2782,490
1624,1635,490
1624,1636,490
1624,1672,490
1624,1673,490
1624,2461,490
1624,1674,490
1624,1675,490
1624,2790,490
1624,2791,490
1624,1789,490
1624,2146,490
1624,1270,490
1624,2275,490
1624,2720,490
1624,2721,490
1624,2794,490
1624,2795,490
1624,2796,490
1624,2797,490
1624,2798,490
1624,2799,490
1624,1683,490
1624,1684,490
1624,2800,490
1624,2801,490
1624,2802,490
1624,2803,490
1624,1789,490
1624,2146,490
1624,1270,490
1624,1789,490
1624,1270,490
1624,2275,490
1624,1789,490
1624,2146,490
1624,1262,490
1624,2461,490
1624,2275,490
1624,2775,490
1624,2776,490
1624,2720,490
1624,2721,490
1624,1789,490
1624,2146,490
1624,2146,490
1624,1262,490
1624,2461,490
1624,2275,490
1624,2804,490
1624,2805,490
1624,2806,490
1624,2807,490
1624,2682,490
1624,2683,490
1624,2461,490
1624,2461,568
1624,2275,568
1624,2808,568
1624,2809,568
1624,2810,568
1624,2811,568
1624,1870,568
1624,1871,568
1624,1261,568
1624,2423,568
1624,1789,568
1624,2146,568
1624,1293,568
1624,3139,568
1624,2461,569
1624,2275,569
1624,1789,569
1624,3139,569
1624,1261,569
1624,2423,569
1624,2461,599
1624,2275,599
1624,2808,599
1624,2809,599
1624,2810,599
1624,2811,599
1624,1870,599
1624,1871,599
1624,1872,599
1624,1873,599
1624,1874,599
1624,1875,599
1624,1878,599
1624,1879,599
1624,1880,599
1624,1881,599
1624,2812,599
1624,2813,599
1624,2814,599
1624,2815,599
1624,2816,599
1624,2817,599
1624,1884,599
1624,1885,599
1624,1886,599
1624,1887,599
1624,1888,599
1624,1889,599
1624,1890,599
1624,1891,599
1624,1892,599
1624,1893,599
1624,2818,599
1624,2819,599
1624,2820,599
1624,2821,599
1624,2822,599
1624,2823,599
1624,2123,599
1624,2124,599
1624,2125,599
1624,2126,599
1624,2824,599
1624,2825,599
1624,2826,599
1624,2827,599
1624,2828,599
1624,2829,599
1624,1789,599
1624,3139,599
1624,3139,599
1624,1968,599
1624,1261,599
1624,1262,599
1624,2461,599
1624,2275,599
1624,2275,599
1624,2808,599
1624,2809,599
1624,2810,599
1624,2811,599
1624,3167,599
1624,3168,599
1624,3169,599
1624,3170,599
1624,2123,599
1624,2124,599
1624,2701,599
1624,2702,599
1624,1906,599
1624,1907,599
1624,2836,599
1624,2837,599
1624,2838,599
1624,2839,599
1624,2840,599
1624,2841,599
1624,1914,599
1624,1915,599
1624,1916,599
1624,1917,599
1624,2701,599
1624,2702,599
1624,2973,599
1624,2974,599
1624,2848,599
1624,2849,599
1624,2826,599
1624,2827,599
1624,2828,599
1624,2829,599
1624,2830,599
1624,2831,599
1624,1266,599
1624,1267,599
1624,1268,599
1624,1726,599
1624,1727,599
1624,2461,599
1624,1685,599
1624,1686,599
1624,1687,599
1624,1688,599
1624,1313,599
1624,1314,599
1624,2003,599
1624,2004,599
1624,1692,599
1624,1693,599
1624,1694,599
1624,1695,599
1624,1261,599
1624,2423,599
1624,1269,599
1624,3171,599
1624,1262,599
1624,2461,599
1624,1266,599
1624,1716,599
1624,1717,599
1624,1728,599
1624,1729,599
1624,1730,599
1624,1732,599
1624,1269,599
1624,1262,599
1624,2192,599
1624,2461,599
1624,1266,599
1624,1510,599
1624,1511,599
1624,1989,599
1624,1991,599
1624,2461,599
1624,1816,599
1624,1817,599
1624,1818,599
1624,1819,599
1624,2155,599
1624,2156,599
1624,1698,599
1624,1699,599
1624,1700,599
1624,1269,599
1624,1705,599
1624,1706,599
1624,2609,599
1624,2610,599
1624,2611,599
1624,2612,599
1624,1858,599
1624,1859,599
1624,1860,599
1624,1861,599
1624,1862,599
1624,1863,599
1624,1864,599
1624,1865,599
1624,1866,599
1624,1867,599
1624,3236,935
1624,3236,969
1624,1968,969
1624,2178,969
1624,3107,969
1624,1261,969
1624,2423,969
1625,2423,265
1625,1270,265
1625,2275,265
1625,2331,265
1625,2332,265
1625,2423,384
1625,1270,384
1625,1261,384
1625,1270,384
1625,2423,406
1625,1270,406
1625,1266,406
1625,1267,406
1625,1268,406
1625,1270,406
1625,1726,406
1625,1727,406
1625,1685,406
1625,1686,406
1625,1687,406
1625,1688,406
1625,1313,406
1625,1314,406
1625,2055,406
1625,2057,406
1625,2058,406
1625,2060,406
1625,2061,406
1625,2063,406
1625,2064,406
1625,2066,406
1625,2067,406
1625,2068,406
1625,2410,406
1625,2411,406
1625,1320,406
1625,1321,406
1625,1322,406
1625,1323,406
1625,1324,406
1625,1325,406
1625,1326,406
1625,1270,406
1625,1327,406
1625,1328,406
1625,1329,406
1625,1332,406
1625,1333,406
1625,1334,406
1625,1335,406
1625,2317,406
1625,2318,406
1625,1659,406
1625,1660,406
1625,1649,406
1625,1650,406
1625,2418,406
1625,2419,406
1625,2071,406
1625,2073,406
1625,2074,406
1625,2075,406
1625,2076,406
1625,2077,406
1625,1270,406
1625,1270,406
1625,1270,406
1625,1270,406
1625,1270,406
1625,1270,406
1625,1270,406
1625,2461,412
1625,1266,412
1625,2078,412
1625,2079,412
1625,1668,412
1625,1669,412
1625,2609,412
1625,2610,412
1625,2273,412
1625,2274,412
1625,1629,412
1625,1630,412
1625,2628,412
1625,2629,412
1625,2258,412
1625,2259,412
1625,2094,412
1625,2095,412
1625,2098,412
1625,2100,412
1625,2101,412
1625,2103,412
1625,2114,412
1625,2115,412
1625,1999,412
1625,2000,412
1625,2105,412
1625,2107,412
1625,2108,412
1625,2110,412
1625,2045,412
1625,2047,412
1625,2108,412
1625,2110,412
1625,1746,412
1625,1747,412
1625,1752,412
1625,1753,412
1625,1744,412
1625,1745,412
1625,1761,412
1625,1762,412
1625,1802,412
1625,1803,412
1625,1804,412
1625,1805,412
1625,1928,412
1625,1929,412
1625,1930,412
1625,1931,412
1625,1716,412
1625,1717,412
1625,1728,412
1625,1729,412
1625,1730,412
1625,1732,412
1625,1510,412
1625,1511,412
1625,1989,412
1625,1991,412
1625,2461,412
1625,1816,412
1625,1817,412
1625,1818,412
1625,1819,412
1625,1307,412
1625,1308,412
1625,1309,412
1625,1310,412
1625,1311,412
1625,1312,412
1625,2041,412
1625,2042,412
1625,2043,412
1625,2044,412
1625,2048,412
1625,2050,412
1625,1618,412
1625,1619,412
1625,2052,412
1625,2054,412
1625,1939,412
1625,1940,412
1625,1707,412
1625,1708,412
1625,2171,412
1625,2172,412
1625,2423,547
1625,1789,547
1625,2146,547
1625,3139,547
1625,2423,623
1625,1270,623
1625,1266,623
1625,2423,741
1625,1789,741
1625,3262,741
1625,3139,741
1625,2146,741
1625,2423,856
1625,2192,856
1625,3236,856
1625,3495,856
1625,3472,856
1625,3107,856
1625,3109,856
1625,1261,856
1625,2423,856
1625,1288,856
1625,1288,856
1625,2423,970
1625,2192,970
1625,3236,970
1625,1261,970
1625,2423,970
1627,2520,489
1627,3085,489
1627,2309,489
1627,1266,489
1627,1267,489
1627,1268,489
1627,1726,489
1627,1727,489
1627,1685,489
1627,1686,489
1627,1687,489
1627,1688,489
1627,1313,489
1627,1314,489
1627,1716,489
1627,1717,489
1627,1728,489
1627,1729,489
1627,1730,489
1627,1732,489
1627,1510,489
1627,1511,489
1627,1989,489
1627,1991,489
1627,1816,489
1627,1817,489
1627,2309,489
1627,1818,489
1627,1819,489
1627,1307,489
1627,1308,489
1627,1309,489
1627,1310,489
1627,1311,489
1627,1312,489
1627,2041,489
1627,2042,489
1627,2043,489
1627,2044,489
1627,2045,489
1627,2047,489
1627,2323,489
1627,2324,489
1627,1301,489
1627,1302,489
1627,1303,489
1627,1304,489
1627,1316,489
1627,1317,489
1627,2325,489
1627,2326,489
1627,2043,489
1627,2044,489
1627,2048,489
1627,2050,489
1627,1618,489
1627,1619,489
1627,2052,489
1627,2054,489
1627,2309,489
1627,1939,489
1627,1940,489
1627,1941,489
1627,1942,489
1627,1987,489
1627,1988,489
1627,1707,489
1627,1708,489
1627,2055,489
1627,2057,489
1627,2058,489
1627,2060,489
1627,2309,489
1627,2061,489
1627,2063,489
1627,2064,489
1627,2066,489
1627,2067,489
1627,2068,489
1627,2069,489
1627,2070,489
1627,2414,489
1627,2415,489
1627,3086,489
1627,3087,489
1627,2978,489
1627,2979,489
1627,1653,489
1627,1654,489
1627,1655,489
1627,1656,489
1627,1651,489
1627,1652,489
1627,2309,489
1627,2418,489
1627,2419,489
1627,2071,489
1627,2073,489
1627,2074,489
1627,2075,489
1627,2076,489
1627,2077,489
1627,2620,489
1627,2621,489
1627,1842,489
1627,1843,489
1627,1844,489
1627,1845,489
1627,2309,489
1627,1846,489
1627,1847,489
1627,1848,489
1627,1849,489
1627,1850,489
1627,1851,489
1627,1852,489
1627,1853,489
1627,2912,489
1627,2913,489
1627,2078,489
1627,2079,489
1627,1939,489
1627,1940,489
1627,1941,489
1627,1942,489
1627,1987,489
1627,1988,489
1627,2048,489
1627,2050,489
1627,2041,489
1627,2042,489
1627,2884,489
1627,2885,489
1627,2502,489
1627,2503,489
1627,1307,489
1627,1308,489
1627,1812,489
1627,1813,489
1627,2309,489
1627,1582,489
1627,1583,489
1627,2607,489
1627,2608,489
1627,1668,489
1627,1669,489
1627,1670,489
1627,1671,489
1627,1635,489
1627,1636,489
1627,2022,489
1627,2023,489
1627,1856,489
1627,1857,489
1627,2309,489
1627,3088,489
1627,3089,489
1627,2609,489
1627,2610,489
1627,2273,489
1627,2274,489
1627,1629,489
1627,1630,489
1627,2628,489
1627,2629,489
1627,2258,489
1627,2259,489
1627,2520,986
1627,1262,986
1627,3505,986
1627,3506,986
1627,3507,986
1627,3472,986
1627,3107,986
1627,3109,986
1629,2423,391
1629,1288,391
1629,2423,391
1629,1270,391
1629,2275,391
1629,2333,391
1629,2334,391
1629,2347,391
1629,2348,391
1629,2349,391
1629,2350,391
1629,2351,391
1629,2352,391
1629,2344,391
1629,2353,391
1629,2364,391
1629,2365,391
1629,2366,391
1629,2367,391
1629,2354,391
1629,2355,391
1629,2457,391
1629,2458,391
1629,2356,391
1629,2357,391
1629,1270,391
1629,2358,391
1629,2359,391
1629,1270,391
1629,1270,391
1629,1270,391
1629,1270,391
1629,1270,391
1629,1270,391
1629,1270,391
1629,2423,491
1629,1288,491
1629,1262,491
1629,1262,491
1629,2461,491
1629,2275,491
1629,2360,491
1629,2361,491
1629,2362,491
1629,2363,491
1629,2368,491
1629,2369,491
1629,2370,491
1629,2371,491
1629,2372,491
1629,2373,491
1629,2374,491
1629,2375,491
1629,2516,491
1629,2517,491
1629,2529,491
1629,2530,491
1629,1828,491
1629,1829,491
1629,1830,491
1629,1831,491
1629,1832,491
1629,1833,491
1629,2461,491
1629,2559,491
1629,2560,491
1629,2531,491
1629,2532,491
1629,2561,491
1629,2533,491
1629,1301,491
1629,1302,491
1629,1303,491
1629,1304,491
1629,1316,491
1629,1317,491
1629,2562,491
1629,2563,491
1629,2534,491
1629,2535,491
1629,2536,491
1629,2537,491
1629,2538,491
1629,2539,491
1629,2540,491
1629,2541,491
1629,2461,491
1629,2544,491
1629,2545,491
1629,2569,491
1629,2570,491
1629,2571,491
1629,2572,491
1629,2573,491
1629,2574,491
1629,2575,491
1629,2576,491
1629,2577,491
1629,2578,491
1629,2587,491
1629,2588,491
1629,2518,491
1629,2519,491
1629,2360,491
1629,2361,491
1629,2597,491
1629,2598,491
1629,2518,491
1629,2519,491
1629,2599,491
1629,2600,491
1629,2534,491
1629,2535,491
1629,2775,491
1629,2776,491
1629,2693,491
1629,2694,491
1629,2720,491
1629,2721,491
1629,2794,491
1629,2795,491
1629,2796,491
1629,2797,491
1629,2802,491
1629,2461,491
1629,2803,491
1629,2804,491
1629,2805,491
1629,2806,491
1629,2807,491
1629,2808,491
1629,2809,491
1629,2814,491
1629,2815,491
1629,2820,491
1629,2821,491
1629,2826,491
1629,2827,491
1629,2461,491
1629,2832,491
1629,2833,491
1629,2838,491
1629,2839,491
1629,2844,491
1629,2845,491
1629,2850,491
1629,2851,491
1629,2858,491
1629,2859,491
1629,2866,491
1629,2867,491
1629,2872,491
1629,2873,491
1629,1786,491
1629,1787,491
1629,3090,491
1629,3091,491
1629,3092,491
1629,3093,491
1629,3094,491
1629,2461,491
1629,2461,491
1629,2461,601
1629,2275,601
1629,2366,601
1629,2366,601
1629,2333,601
1629,2334,601
1629,2457,601
1629,2458,601
1629,2347,601
1629,2348,601
1629,1262,601
1629,2178,601
1629,2237,601
1629,1260,601
1629,1261,601
1629,2423,601
1629,1269,601
1629,1789,601
1629,3139,601
1629,1262,601
1629,2461,601
1629,1266,601
1629,1267,601
1629,1268,601
1629,1726,601
1629,1726,601
1629,1727,601
1629,1685,601
1629,1686,601
1629,1687,601
1629,1688,601
1629,1313,601
1629,1314,601
1629,2003,601
1629,2004,601
1629,2647,601
1629,2648,601
1629,1528,601
1629,1529,601
1629,1530,601
1629,1531,601
1629,1705,601
1629,1706,601
1629,2155,601
1629,2156,601
1629,1705,601
1629,1706,601
1629,1707,601
1629,1708,601
1629,2043,601
1629,2043,601
1629,2043,601
1629,2044,601
1629,2164,601
1629,2165,601
1629,1828,601
1629,1829,601
1629,1830,601
1629,1831,601
1629,1832,601
1629,1833,601
1629,1836,601
1629,1837,601
1629,3172,601
1629,3173,601
1629,1802,601
1629,1803,601
1629,1804,601
1629,1805,601
1629,1299,601
1629,1300,601
1629,2325,601
1629,2326,601
1629,1707,601
1629,1708,601
1631,2341,372
1631,1266,372
1631,1267,372
1631,1268,372
1631,1726,372
1631,1727,372
1631,1685,372
1631,1686,372
1631,1687,372
1631,1688,372
1631,1313,372
1631,1314,372
1631,1716,372
1631,1717,372
1631,2341,372
1631,1728,372
1631,1729,372
1631,1730,372
1631,1732,372
1631,1510,372
1631,1511,372
1631,1989,372
1631,1991,372
1631,2341,372
1631,2882,372
1631,2883,372
1631,1818,372
1631,1819,372
1631,1307,372
1631,1308,372
1631,1812,372
1631,1813,372
1631,2341,372
1631,2784,372
1631,2785,372
1631,1936,372
1631,1937,372
1631,2341,372
1632,2423,495
1632,1270,495
1632,1266,495
1632,1267,495
1632,1268,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1726,495
1632,1727,495
1632,1685,495
1632,1686,495
1632,1270,495
1632,1687,495
1632,1688,495
1632,1270,495
1632,1313,495
1632,1314,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,1270,495
1632,2423,979
1632,1270,979
1632,1262,979
1632,2461,979
1632,3236,979
1632,3495,979
1632,3472,979
1632,3107,979
1632,3109,979
1632,1261,979
1632,2423,979
1632,1270,979
1632,3236,979
1632,1262,979
1632,2461,979
1637,2327,242
1637,1259,242
1637,2327,242
1637,1288,242
1637,2328,242
1637,2275,242
1637,2321,242
1637,2329,242
1637,1261,242
1637,2327,242
1637,2322,242
1637,2330,242
1637,2331,242
1637,2332,242
1637,2333,242
1637,2334,242
1637,2335,242
1637,2336,242
1637,2337,242
1637,2338,242
1637,2339,242
1637,2340,242
1637,2344,244
1637,2319,276
1637,2275,276
1637,2364,276
1637,2365,276
1637,2466,276
1637,2467,276
1637,2468,276
1637,2469,276
1637,2356,276
1637,2357,276
1637,2470,276
1637,2471,276
1637,2434,276
1637,2435,276
1637,2319,276
1637,2319,276
1637,2472,276
1637,2473,276
1637,2378,276
1637,2379,276
1637,1297,276
1637,1298,276
1637,1281,276
1637,1282,276
1637,1838,276
1637,1839,276
1637,2382,276
1637,2383,276
1637,2358,276
1637,2359,276
1637,2343,276
1637,1264,276
1637,2447,276
1637,1266,276
1637,2275,276
1637,2370,276
1637,2371,276
1637,2474,276
1637,2475,276
1637,2476,276
1637,2477,276
1637,2470,276
1637,2471,276
1637,2356,276
1637,2357,276
1637,2331,276
1637,2332,276
1637,2432,276
1637,2433,276
1637,2331,276
1637,2332,276
1637,2354,276
1637,2355,276
1637,2366,276
1637,2367,276
1637,2364,276
1637,2365,276
1637,2354,276
1637,2355,276
1637,2356,276
1637,2357,276
1637,2370,276
1637,2371,276
1637,2470,276
1637,2471,276
1637,2434,276
1637,2435,276
1637,2447,276
1637,2447,276
1637,2447,276
1637,2447,276
1637,2447,276
1637,2319,417
1637,2275,417
1637,2516,417
1637,2517,417
1637,2530,417
1637,1828,417
1637,1829,417
1637,1831,417
1637,1830,417
1637,1832,417
1637,1833,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2319,417
1637,2559,417
1637,2560,417
1637,2531,417
1637,2532,417
1637,2561,417
1637,2533,417
1637,1301,417
1637,1302,417
1637,1303,417
1637,1304,417
1637,1316,417
1637,1317,417
1637,2562,417
1637,2563,417
1637,2534,417
1637,2535,417
1637,2536,417
1637,2537,417
1637,2319,417
1637,2538,417
1637,2539,417
1637,2540,417
1637,2541,417
1637,2670,417
1637,2671,417
1637,2319,417
1637,2672,417
1637,2673,417
1637,2544,417
1637,2545,417
1637,1264,417
1637,2322,417
1637,2457,417
1637,2458,417
1637,2459,417
1637,2460,417
1637,1796,417
1637,1797,417
1637,1798,417
1637,1799,417
1637,2506,417
1637,2507,417
1637,1692,417
1637,1693,417
1637,1694,417
1637,1695,417
1637,2005,417
1637,2484,417
1637,2485,417
1637,2508,417
1637,2509,417
1637,1698,417
1637,1699,417
1637,1700,417
1637,2008,417
1637,1703,417
1637,1704,417
1637,2510,417
1637,2511,417
1637,1826,417
1637,1827,417
1637,2903,417
1637,2904,417
1637,2512,417
1637,2513,417
1637,1661,417
1637,1662,417
1637,1665,417
1637,1666,417
1637,1663,417
1637,1664,417
1637,2485,417
1637,2508,417
1637,2509,417
1637,2482,417
1637,2483,417
1637,2360,417
1637,2361,417
1637,2484,417
1637,2485,417
1637,2374,417
1637,2375,417
1637,2555,417
1637,2556,417
1637,1281,417
1637,1282,417
1637,1297,417
1637,1298,417
1637,1838,417
1637,1839,417
1637,2380,417
1637,2381,417
1637,2484,417
1637,2485,417
1637,2388,417
1637,2389,417
1637,2672,417
1637,2673,417
1637,2569,417
1637,2570,417
1637,2571,417
1637,2572,417
1637,2573,417
1637,2574,417
1637,2575,417
1637,2576,417
1637,2577,417
1637,2578,417
1637,2699,417
1637,2700,417
1637,1320,417
1637,1321,417
1637,1322,417
1637,1323,417
1637,1324,417
1637,1325,417
1637,1326,417
1637,1327,417
1637,1328,417
1637,1329,417
1637,1330,417
1637,1331,417
1637,1332,417
1637,1333,417
1637,1334,417
1637,1335,417
1637,2583,417
1637,2584,417
1637,1659,417
1637,1660,417
1637,2585,417
1637,2586,417
1637,2587,417
1637,2588,417
1637,2329,417
1637,2322,417
1637,2329,417
1637,2424,417
1637,2145,417
1637,1293,417
1637,2320,417
1637,2328,417
1637,2322,417
1637,2589,417
1637,2590,417
1637,1655,417
1637,1656,417
1637,1653,417
1637,1654,417
1637,1651,417
1637,1652,417
1637,2591,417
1637,2592,417
1637,1338,417
1637,1339,417
1637,1340,417
1637,1341,417
1637,1342,417
1637,1343,417
1637,1344,417
1637,1345,417
1637,2595,417
1637,2596,417
1637,2597,417
1637,2598,417
1637,2518,417
1637,2519,417
1637,2484,417
1637,2485,417
1637,2771,417
1637,2772,417
1637,1834,417
1637,1835,417
1637,1647,417
1637,1648,417
1637,1645,417
1637,1646,417
1637,1643,417
1637,1644,417
1637,2773,417
1637,2774,417
1637,2599,417
1637,2600,417
1637,2327,426
1637,2329,426
1637,2322,426
1637,2714,426
1637,2327,557
1637,2329,557
1637,2322,557
1637,3146,557
1637,2328,557
1637,2275,557
1637,2599,557
1637,2600,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2328,557
1637,2327,602
1637,2321,602
1637,3145,602
1637,2321,602
1637,3055,602
1637,2329,602
1637,2447,602
1637,2275,602
1637,2775,602
1637,2776,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2447,602
1637,2319,661
1637,2275,661
1637,2693,661
1637,2694,661
1637,2779,661
1637,2780,661
1637,1856,661
1637,1857,661
1637,2781,661
1637,2782,661
1637,1635,661
1637,1636,661
1637,1672,661
1637,1673,661
1637,1674,661
1637,1675,661
1637,2790,661
1637,2791,661
1637,2695,661
1637,2696,661
1637,2907,661
1637,2908,661
1637,1639,661
1637,1640,661
1637,2603,661
1637,2604,661
1637,1842,661
1637,1843,661
1637,1844,661
1637,1845,661
1637,1846,661
1637,1847,661
1637,1848,661
1637,1849,661
1637,1850,661
1637,1851,661
1637,1852,661
1637,1853,661
1637,2605,661
1637,2606,661
1637,2720,661
1637,2721,661
1637,2722,661
1637,2723,661
1637,1858,661
1637,1859,661
1637,1860,661
1637,1861,661
1637,1862,661
1637,1863,661
1637,1864,661
1637,1865,661
1637,1866,661
1637,1867,661
1637,2792,661
1637,2793,661
1637,2794,661
1637,2795,661
1637,2319,661
1637,2796,661
1637,2797,661
1637,2798,661
1637,2799,661
1637,1683,661
1637,1684,661
1637,2800,661
1637,2801,661
1637,2802,661
1637,2803,661
1637,2804,661
1637,2805,661
1637,2806,661
1637,2807,661
1637,2682,661
1637,2683,661
1637,2404,661
1637,2405,661
1637,2804,661
1637,2805,661
1637,1264,661
1637,2322,661
1637,2320,661
1637,2321,661
1637,2328,661
1637,2319,936
1637,2750,936
1637,3496,936
1637,3472,936
1637,3107,936
1637,3109,936
1637,1968,936
1637,2182,936
1637,2184,936
1637,1261,936
1637,2327,936
1637,2329,936
1637,2322,936
1638,2038,291
1638,2275,291
1638,2333,291
1638,2334,291
1638,2347,291
1638,2348,291
1638,2349,291
1638,2350,291
1638,2351,291
1638,2352,291
1638,2344,291
1638,2353,291
1638,2038,291
1638,2464,291
1638,2465,291
1638,1692,291
1638,1693,291
1638,1694,291
1638,1695,291
1638,2478,291
1638,2479,291
1638,2464,291
1638,2465,291
1638,1692,291
1638,1693,291
1638,2038,291
1638,1070,291
1638,2275,291
