1266,1266
1266,1267
1267,1268
1268,1726
1726,1727
1727,1685
1685,1686
1686,1687
1687,1688
1688,1313
1313,1314
1314,1716
1716,1717
1717,2341
2341,1728
1728,1729
1729,1730
1730,1732
1732,1510
1510,1511
1511,1989
1989,1991
1991,2341
2341,2882
2882,2883
2883,1818
1818,1819
1819,1307
1307,1308
1308,1812
1812,1813
1813,2341
2341,2784
2784,2785
2785,1936
1936,1937
1937,2341
