2764,2764
2764,1266
1266,1744
1744,1745
1745,1769
1769,1770
1770,3478
3478,3479
3479,3480
3480,3130
3130,3131
3131,1908
1908,1909
1909,3132
3132,3133
3133,2108
2108,2110
2110,1752
1752,1753
1753,1757
1757,1758
1758,2764
2764,1586
1586,1587
1587,1584
1584,1585
1585,2764
2764,3494
3494,3472
3472,3107
3107,3109
3109,1261
1261,2442
