2422,1261
1261,1262
1262,2341
2341,1266
1266,2341
2341,2055
2055,2057
2057,2058
2058,2060
2060,2061
2061,2063
2063,2341
2341,1266
1266,2905
2905,1459
1459,1460
1460,1461
1461,1462
1462,1459
1459,1460
1460,1461
1461,1462
1462,1463
1463,1464
1464,1465
1465,1466
1466,1467
1467,1468
1468,1465
1465,1466
1466,1309
1309,1310
1310,2341
2341,1311
1311,1312
1312,2094
2094,2095
2095,3098
3098,3099
3099,2341
2341,1266
1266,1459
1459,1460
1460,1461
1461,1462
1462,1463
1463,1464
1464,1465
1465,1466
1466,1467
1467,1468
1468,1469
1469,1470
1470,1471
1471,1472
1472,2402
2402,2403
2403,2341
2341,3161
3161,3162
3162,3163
3163,3164
3164,3165
3165,3166
3166,1266
1266,1459
1459,1460
1460,1461
1461,1462
1462,1463
1463,1464
1464,2341
2341,2489
2489,1266
1266,1716
1716,1818
1818,1819
1819,1510
1510,1511
1511,1752
1752,1753
1753,1999
1999,2000
2000,1477
1477,1478
1478,2105
2105,2107
2107,2108
2108,2110
2110,2105
2105,2107
2107,2108
2108,2110
2110,1746
1746,1747
1747,2076
2076,2077
2077,3140
3140,3141
3141,1530
1530,1531
1531,1705
1705,1706
1706,2489
2489,1752
1752,1753
1753,1744
1744,1745
1745,2489
2489,1769
1769,1770
1770,1744
1744,1745
1745,1752
1752,1753
1753,1757
1757,1758
1758,2489
2489,1266
1266,2098
2098,2100
2100,2262
2262,2263
2263,2264
2264,2265
2265,2489
