2275,2275
2275,2354
2354,2355
2355,2466
2466,2467
2467,2331
2331,2332
2332,2464
2464,2465
2465,1692
1692,1693
1693,1694
1694,1695
1695,3076
3076,3077
3077,1773
1773,1774
1774,2193
2193,1262
1262,2192
2192,2750
2750,1261
